Time Stamp	ECG LL-RA	ECG LL-RA Filtered	Heart Rate
100923.7365722656	6.98065244920879	0.05838725721043399	-1
100932.8308105469	6.641248064189919	-0.1220254293668572	-1
100941.9250488281	6.404112148775119	-0.4448032337037808	-1
100951.0192871094	6.404112148775119	-0.4663383239158501	-1
100960.1135253906	6.305594003867388	-0.4193221748279378	-1
100969.2077636719	6.305594003867388	-0.4755230144223816	-1
100978.3020019531	6.153633732036798	-0.4561831113671448	-1
100987.3962402344	6.047326451221282	-0.5708398535658531	-1
100996.4904785156	5.929407588172864	-0.6069893861650191	-1
101005.5847167969	5.828509429515533	-0.623693610116324	-1
101014.6789550781	5.816825725653855	-0.6316835244218371	-1
101023.7731933594	5.719822134950416	-0.5593476976212699	-1
101032.8674316406	5.677126130715148	-0.6042382580053549	-1
101041.9616699219	5.645753222197679	-0.5254728352973215	-1
101051.0559082031	5.568222471263704	-0.5089634573243316	-1
101060.1501464844	5.588560770578477	-0.4770841178387746	-1
101069.2443847656	5.562524862590416	-0.3626983152939624	-1
101078.3386230469	5.590724419441751	-0.3268666774022479	-1
101087.4328613281	5.555817551114267	-0.2352830325318744	-1
101096.5270996094	5.596638393001365	-0.1878740876732504	-1
101105.6213378906	5.554519361796303	-0.1164501981218828	-1
101114.7155761719	5.546153252858312	-0.09175651677115879	-1
101123.8098144531	5.558053321606317	-0.04069931951332515	-1
101132.9040527344	5.567861863119825	0.04902781865265814	-1
101141.9982910156	5.554591483425079	0.06491027741136476	-1
101151.0925292969	5.578535864178642	0.1367190360189899	-1
101160.1867675781	5.601398420500567	0.1932009883369906	-1
101169.2810058594	5.567573376604722	0.2282871290226049	-1
101178.3752441406	5.612793637847142	0.2582598678264835	-1
101187.4694824219	5.584017107965602	0.3120204405858781	-1
101196.5637207031	5.587334702889288	0.317834997891858	-1
101205.6579589844	5.520045223241476	0.3069342202102479	-1
101214.7521972656	5.551418131758944	0.329072321954196	-1
101223.8464355469	5.53778714392032	0.360136803379991	-1
101232.9406738281	5.537859265549096	0.3898460169219974	-1
101242.0349121094	5.545071428426675	0.3944334840469779	-1
101251.1291503906	5.514131249681861	0.4258824065024138	-1
