Time Stamp	ECG LL-RA	ECG LL-RA Filtered	Heart Rate
336845.6726074219	6.303935206405545	0.1310405640072701	57.3702947184126
336854.7668457031	6.299752151936549	0.1156675629147226	57.3702947184126
336863.8610839844	6.296578800270415	0.1087924903176969	57.3702947184126
336872.9553222656	6.295064246066123	0.1068088952853001	57.3702947184126
336882.0495605469	6.284678731522409	0.0914421788444629	57.3702947184126
336891.1437988281	6.287419353415889	0.09075869711747525	57.3702947184126
336900.2380371094	6.277827176788709	0.08089907045379502	57.3702947184126
336909.3322753906	6.28244296103036	0.07970892296812285	57.3702947184126
336918.4265136719	6.275519284667884	0.07476304417069621	57.3702947184126
336927.5207519531	6.280062947280759	0.07330012057118762	57.3702947184126
336936.6149902344	6.270470770653579	0.06829095781415911	57.3702947184126
336945.7092285156	6.269821675994597	0.06121446029683405	57.3702947184126
336954.8034667969	6.271841081600319	0.06215006971761111	57.3702947184126
336963.8977050781	6.264484675465188	0.058915950118107	57.3702947184126
336972.9919433594	6.272995027660731	0.0569136604532605	57.3702947184126
336982.0861816406	6.26787439201765	0.06033223020165444	57.3702947184126
336991.1804199219	6.270903500426234	0.05643432575177103	57.3702947184126
337000.2746582031	6.262970121260897	0.05190550982167698	57.3702947184126
337009.3688964844	6.270470770653579	0.05345386337975038	57.3702947184126
337018.4631347656	6.262321026601915	0.05005282917175785	57.3702947184126
337027.5573730469	6.265638621525601	0.04866541563637773	55.4418814505668
337036.6516113281	6.271624716713991	0.05095032874195513	55.4418814505668
337045.7458496094	6.267441662244996	0.05449445808641777	55.4418814505668
337054.8400878906	6.269388946221942	0.04663680589111687	55.4418814505668
337063.9343261719	6.27285078440318	0.05247182366276519	55.4418814505668
337073.0285644531	6.275735649554211	0.05388298961953353	55.4418814505668
337082.1228027344	6.267658027131323	0.04702004346126291	55.4418814505668
337091.2170410156	6.277033838872176	0.04862601932897023	55.4418814505668
337100.3112792969	6.269893797623372	0.04752287932664159	55.4418814505668
337109.4055175781	6.273788365577265	0.04504132968681306	55.4418814505668
337118.4997558594	6.269172581335615	0.04150979769830558	55.4418814505668
337127.5939941406	6.278043541675037	0.04558301857064172	55.4418814505668
337136.6882324219	6.270326527396027	0.04214368933678898	55.4418814505668
337145.7824707031	6.27472594675135	0.039765387146172	55.4418814505668
337154.8767089844	6.278043541675037	0.04217518119697265	55.4418814505668
337163.9709472656	6.268884094820511	0.03873131907912993	55.4418814505668
337173.0651855469	6.277538690273606	0.03358207387596329	55.4418814505668
337182.1594238281	6.271119865312561	0.03793766032460227	55.4418814505668
337191.2536621094	6.279918704023207	0.034877962114267	55.4418814505668
337200.3479003906	6.273644122319714	0.03494593184078194	55.4418814505668
337209.4421386719	6.283308420575669	0.03671023033579267	55.4418814505668
337218.5363769531	6.277322325387279	0.03368318253818484	55.4418814505668
337227.6306152344	6.279125366106674	0.03312388996267222	55.4418814505668
337236.7248535156	6.280567798682189	0.02856959065818438	55.4418814505668
337245.8190917969	6.273572000690938	-0.03809054897201874	55.4418814505668
337254.9133300781	6.276601109099521	-0.1253520947020481	55.4418814505668
337264.0075683594	6.278259906561364	-0.08368639422135776	55.4418814505668
337273.1018066406	6.279918704023207	-0.08401598314428507	55.4418814505668
337282.1960449219	6.273499879062162	-0.100503497571387	55.4418814505668
337291.2902832031	6.279197487735449	-0.07677076518292852	55.4418814505668
337300.3845214844	6.273211392547059	-0.09586773358529191	55.4418814505668
337309.4787597656	6.277322325387279	-0.0779838467481444	55.4418814505668
337318.5729980469	6.277322325387279	-0.08471408010514345	55.4418814505668
337327.6672363281	6.29203513765754	-0.06883673974720055	55.4418814505668
337336.7614746094	6.283092055689342	-0.06455460689360842	55.4418814505668
337345.8557128906	6.286626015499356	-0.07336143256081119	55.4418814505668
337354.9499511719	6.288573299476302	-0.05957692566601539	55.4418814505668
337364.0441894531	6.281505379856275	-0.06848277290911814	55.4418814505668
337373.1384277344	6.283669028719548	-0.06438600204817363	55.4418814505668
337382.2326660156	6.270831378797458	-0.07054603027958345	55.4418814505668
337391.3269042969	6.276168379326866	-0.07011213168717903	55.4418814505668
337400.4211425781	6.269533189479494	-0.06734980969047713	55.4418814505668
337409.5153808594	6.280928406826068	-0.06149511701109565	55.4418814505668
